Distance from Center (cmd=annotatePeaks.pl /scratch/rtraborn/TSRchitect_plant_results/plant_genomic_data/A_thaliana/GROseq/GROseq_tagDirectory/tss.txt tair10 -size 4000 -hist 25 -d ESTtagDir CAGEtagDir PEATtagDir TokVectagDir)	ESTtagDir Coverage	ESTtagDir + Tags	ESTtagDir - Tags	CAGEtagDir Coverage	CAGEtagDir + Tags	CAGEtagDir - Tags	PEATtagDir Coverage	PEATtagDir + Tags	PEATtagDir - Tags	TokVectagDir Coverage	TokVectagDir + Tags	TokVectagDir - Tags
-1475	29.178483406142	0.0505938840712003	0.0473815739714416	16.276423258855	0.0794822911911656	0.0654585772966847	20.7547319119337	0.12187492990807	0.0275280824150738	35.4094216600387	0.123054391341192	0.0293467822911921
-1450	33.4615635391537	0.0738831322944511	0.0674585120949337	16.7334424162457	0.0868265240919911	0.0537016365651427	21.8359201060613	0.14509141292301	0.0329770620069104	34.0244354610863	0.135836552128825	0.0306979852643953
-1425	32.1231009975875	0.0546092716958987	0.0522000391210797	16.6660653101587	0.0667244376344338	0.0446143574362679	22.9446336745557	0.14247195670602	0.0442342244245929	34.4827276086162	0.139256725565615	0.0252704831453364
-1400	32.658486014214	0.0634431244702353	0.0626400469452956	16.638314827344	0.0599145856425344	0.0439456803807871	25.9886731433784	0.228456158309997	0.0278594314403071	25.165276129622	0.162762287279109	0.015998122188173
-1375	30.2492534393949	0.0586246593205972	0.0505938840712003	16.2545170612862	0.0633154463062814	0.0488380974114825	26.9227562974068	0.147562313359861	0.0406857142857131	28.1841224924483	0.20229130860011	0.0425657299341486
-1350	32.5246397600574	0.0642462019951749	0.066655434569994	15.9970723473614	0.0717351698506238	0.053478463845585	26.3180878485576	0.141151783269227	0.0434171676338254	32.466448892657	0.264791914976849	0.055443189672038
-1325	31.1861772184912	0.05139696159614	0.0658523570450543	23.8833923210603	0.287773932320402	0.0524340940209866	27.1540816326527	0.177971565495227	0.0298034230944765	35.7664901871301	0.247825676468669	0.0800412857794893
-1300	28.6430983895155	0.0626400469452956	0.0465784964465019	27.5646009787573	0.137633363760768	0.0506442263806355	26.816968333659	0.203042094281827	0.0301945426093752	33.1215661472266	0.114797039838296	0.0273265958140455
-1275	33.8631023016235	0.0650492795201146	0.0618369694203559	32.566627974139	0.116267940275073	0.0570968898741415	27.6719764838839	0.170857136336981	0.0264852904740164	34.2290256677761	0.192261850427051	0.0420801590923921
-1250	31.9892547434309	0.0626400469452956	0.0634431244702353	31.0493843939909	0.0844206885309449	0.0569645563017364	28.1940494664316	0.157433728890934	0.0329973723674763	30.5632053204678	0.169025546065048	0.0458754776031846
-1225	33.327717284997	0.0562154267457781	0.069064667144813	27.1977239980231	0.0811860859359493	0.0782982982329709	26.940958249114	0.142861335332868	0.0451040881528313	25.8563321814358	0.128214526960935	0.0486588120232147
-1200	35.3354110973463	0.0682615896198734	0.066655434569994	25.511084994674	0.0981174936427418	0.141960559431418	25.1036250027164	0.166041839994804	0.0325499641390093	28.6234683010594	0.216026080719818	0.0705798396035765
-1175	32.9261785225272	0.048987729021321	0.0642462019951749	22.3468981391731	0.0915058616417214	0.0498507856816712	24.5967557757924	0.160242361609192	0.0258655343287467	28.0466449327344	0.210093342896271	0.0278719175849267
-1150	34.39848731825	0.0682615896198734	0.0762923648692702	23.2778473671746	0.100626784899167	0.119385068787866	24.6932203168804	0.161955395448934	0.0305148660103009	29.4398500358619	0.211860533350713	0.0242804329399507
-1125	34.39848731825	0.0586246593205972	0.0610338918954162	24.4994411930233	0.171869629001642	0.0596681424007128	26.0708237160675	0.185084834061448	0.0269843450479226	31.2819938710317	0.144585147030038	0.0304438547303925
-1100	36.807719893069	0.0730800547695115	0.0602308143704765	24.5566895209645	0.0897448718784018	0.069464751907135	26.4738199560971	0.176714644324207	0.027958662059072	35.6572745647788	0.334144213340304	0.0354436460846339
-1075	37.7446436721653	0.066655434569994	0.0714738997196321	24.1247060179381	0.0858839277563497	0.0615724000782164	29.1705135728409	0.222800013040393	0.02423780400339	36.5269279085444	0.219270404903166	0.0268330833931027
-1050	37.2092586555389	0.0674585120949337	0.0698677446697527	23.6534809036741	0.0842028427983735	0.0632386255460398	30.4302781943445	0.193005874682167	0.0296194692573507	56.3023929060451	0.444914116189538	0.0631741279259339
-1025	41.3584925343939	0.081913907543848	0.0787015974440893	21.1918422906175	0.0908786790114451	0.0728277629262392	30.707021364456	0.19625785355679	0.0284014279194099	57.0691334680846	0.206386138097396	0.0435841429223468
-1000	39.2169524678881	0.069064667144813	0.0738831322944511	20.4536952431111	0.0832125839472177	0.0629187259568072	30.8764678011776	0.182143313555483	0.0463018191302072	51.4304609767239	0.171568742257263	0.0523561843906916
